Price,Close,High,Low,Open,Volume,Daily_Return,Volatility_20D,20MA,50MA,200MA
Ticker,GLD,GLD,GLD,GLD,GLD,,,,,
Date,,,,,,,,,,
2020-01-02,143.9499969482422,144.2100067138672,143.39999389648438,143.86000061035156,7733800,,,,,
2020-01-03,145.86000061035156,146.32000732421875,145.39999389648438,145.75,12272800,0.013268521727000326,,,,
2020-01-06,147.38999938964844,148.47999572753906,146.9499969482422,148.44000244140625,14403300,0.010489502076611812,,,,
2020-01-07,147.97000122070312,148.13999938964844,147.42999267578125,147.57000732421875,7978500,0.003935150508558971,,,,
2020-01-08,146.86000061035156,148.61000061035156,146.13999938964844,148.49000549316406,22248500,-0.007501524641443713,,,,
2020-01-09,146.02999877929688,146.41000366210938,145.44000244140625,146.07000732421875,10292300,-0.005651653463197515,,,,
2020-01-10,146.91000366210938,146.99000549316406,146.1699981689453,146.22000122070312,6183300,0.006026192495848015,,,,
2020-01-13,145.82000732421875,146.3800048828125,145.77999877929688,146.35000610351562,7593800,-0.007419483430124996,,,,
2020-01-14,145.69000244140625,145.80999755859375,145.0800018310547,145.4199981689453,6589700,-0.0008915435213457945,,,,
2020-01-15,146.5399932861328,146.72999572753906,145.82000732421875,146.2100067138672,6510000,0.005834242779070742,,,,
2020-01-16,146.30999755859375,146.47000122070312,145.75999450683594,146.27000427246094,6069100,-0.0015695082440052577,,,,
2020-01-17,146.5800018310547,146.99000549316406,146.30999755859375,146.50999450683594,11121100,0.0018454259925253513,,,,
2020-01-21,146.74000549316406,146.86000061035156,145.5500030517578,145.77000427246094,6086100,0.0010915790702048511,,,,
2020-01-22,146.7899932861328,146.80999755859375,146.3800048828125,146.67999267578125,4778200,0.0003406555206315609,,,,
2020-01-23,147.1199951171875,147.6199951171875,146.6199951171875,147.0,8419800,0.002248122121045526,,,,
2020-01-24,147.97999572753906,148.3800048828125,146.88999938964844,146.89999389648438,9919900,0.005845572586286041,,,,
2020-01-27,148.99000549316406,149.32000732421875,148.4600067138672,149.24000549316406,9988100,0.006825312844883635,,,,
2020-01-28,147.66000366210938,148.55999755859375,147.52999877929688,148.36000061035156,7543100,-0.008926785569624784,,,,
2020-01-29,148.4600067138672,148.55999755859375,147.61000061035156,147.6999969482422,5013100,0.005417872354848807,,,,
2020-01-30,148.47000122070312,149.30999755859375,148.00999450683594,148.69000244140625,9119500,6.732120695107646e-05,,146.90600051879883,,
2020-01-31,149.3300018310547,149.67999267578125,148.80999755859375,148.8800048828125,14788300,0.005792420039608892,0.005995015016809813,147.17500076293945,,
2020-02-03,148.36000061035156,148.77999877929688,147.67999267578125,148.66000366210938,9105300,-0.006495688802043542,0.005632302390338477,147.30000076293945,,
2020-02-04,146.42999267578125,147.02999877929688,145.8000030517578,146.97000122070312,10525600,-0.01300895070524588,0.005960341984766271,147.2520004272461,,
2020-02-05,146.61000061035156,146.80999755859375,146.16000366210938,146.3800048828125,6160700,0.0012293105482077404,0.005889201671352964,147.18400039672852,,
2020-02-06,147.39999389648438,147.6300048828125,147.0,147.27999877929688,4819800,0.005388399719282511,0.005780635399396814,147.21100006103515,,
2020-02-07,147.7899932861328,148.17999267578125,147.33999633789062,147.8300018310547,6379300,0.002645857569860688,0.005634510137491089,147.29899978637695,,
