Price,Close,High,Low,Open,Volume,Daily_Return,Volatility_20D,20MA,50MA,200MA
Ticker,TLT,TLT,TLT,TLT,TLT,,,,,
Date,,,,,,,,,,
2024-09-23,91.42876434326172,91.81793951632044,90.82646539286965,91.27124206885492,35703900,-0.0021240278022149894,0.007208799867548552,91.85951652526856,89.60924240112304,86.0768267440796
2024-09-24,91.4102554321289,91.6326402845466,90.66896316475392,90.8079563485726,31005400,-0.00020244078836417767,0.007178699034155875,91.8978946685791,89.7278256225586,86.10263137817383
2024-09-25,90.65042877197266,91.10446654787668,90.61336345380893,91.04887210537439,36738200,-0.008312269302435227,0.0074301642458866595,91.90613288879395,89.80709396362305,86.12711086273194
2024-09-26,90.86355590820312,91.03961442224802,90.27052488872152,90.87282400617586,33332300,0.0023510880104780085,0.007439193891094077,91.93056793212891,89.89025665283204,86.15616458892822
2024-09-27,91.33612823486328,91.51218674563681,91.00254740891725,91.30833101094899,28317600,0.00520090064643286,0.007466568499509424,91.99340934753418,89.99612655639649,86.18848079681396
2024-09-30,90.9006118774414,91.46584561433282,90.69675615994133,91.4009830741725,34175500,-0.004768281356332338,0.007100949358608287,92.08250350952149,90.10341171264649,86.21735996246338
2024-10-01,91.5569076538086,92.33778050719151,91.46394845734997,91.845090382862,45254200,0.007219926937918286,0.0063122298081621465,92.13153495788575,90.2287939453125,86.23953464508057
2024-10-02,90.78536224365234,90.85043440639308,90.22759274320738,90.50647749342986,35810800,-0.008426949204898726,0.005906922040969157,92.08361167907715,90.34113891601562,86.24652008056641
2024-10-03,89.93010711669922,90.64590790470669,89.93010711669922,90.48786945119451,39677800,-0.009420628015535892,0.006039390294545009,91.96698188781738,90.45478988647461,86.24873275756836
2024-10-04,88.8238754272461,89.20501028200692,88.68443307849653,88.7216181776519,56954100,-0.012301016032568612,0.0065134392155589615,91.79550285339356,90.53250778198242,86.24897926330567
2024-10-07,88.154541015625,88.56356284366684,88.08946887759576,88.29398333778224,42606600,-0.007535523623592999,0.006459531141283722,91.5706340789795,90.58358306884766,86.2434874343872
2024-10-08,88.30330657958984,88.34049168525056,87.69906102418723,87.74554417934655,33709600,0.0016875541775944747,0.006151672414844866,91.32077217102051,90.62842849731446,86.23571594238281
2024-10-09,87.8012924194336,88.2289174623575,87.59678503706203,88.00580689413678,35807700,-0.005685111686092648,0.006167843595572497,91.04951667785645,90.65660583496094,86.22827739715576
2024-10-10,87.45735168457031,87.4666426399514,86.83451724208493,87.2714261919634,53667400,-0.003917262780372854,0.00615922771244415,90.78283882141113,90.66022994995117,86.22114978790283
2024-10-11,87.1041030883789,87.4480599553046,86.84381447225475,86.8995956702334,27406400,-0.00403909550640702,0.00601748800328375,90.48598937988281,90.64173416137696,86.21099243164062
2024-10-14,87.16918182373047,87.17847987281773,86.43479906950512,86.49057317936187,28795300,0.0007471374257252972,0.005360453056810782,90.14976997375489,90.569677734375,86.19326313018799
2024-10-15,88.22894287109375,88.31260403902108,87.72695458652875,87.81061575445608,46429100,0.012157519724187438,0.006413456783237371,89.88924102783203,90.50921142578125,86.18412685394287
2024-10-16,88.60076904296875,88.88895180203541,88.44273768329747,88.67513924481388,32281500,0.004214333298974804,0.006182941104845747,89.70521659851075,90.49700500488281,86.18091136932372
2024-10-17,87.19705200195312,87.79199931799532,87.07619867403955,87.65255698935043,43427200,-0.015843169942857505,0.006913122226186236,89.4662956237793,90.46928527832031,86.17324951171875
2024-10-18,87.26213836669922,87.64327322863319,87.25284031865226,87.42946776988143,25258600,0.0007464285001819171,0.006947378949570224,89.24823379516602,90.45376510620117,86.16406284332275
2024-10-21,85.73757934570312,86.53703411918067,85.73757934570312,86.47196197160696,49504700,-0.017471025229630288,0.0077185814715301036,88.96367454528809,90.39039047241211,86.15402248382568
2024-10-22,85.82125854492188,86.23028761131214,85.6074459623087,86.12803034471457,32096900,0.0009759920895520136,0.007746952628849904,88.68422470092773,90.32222396850585,86.14859729766846
2024-10-23,85.5888442993164,85.8677290019484,85.20770943754079,85.37503174832085,33354200,-0.00270811975431251,0.007650045706701442,88.43114547729492,90.23703323364258,86.13772296905518
2024-10-24,86.1373062133789,86.4533688888684,85.48657767602059,85.73757529933926,32507400,0.006408100477960144,0.007846232737866487,88.19483299255371,90.15154327392578,86.13238872528076
2024-10-25,85.6539077758789,86.49055470670623,85.54235248765796,86.44407156353121,28667100,-0.0056119521116962945,0.007647689651452591,87.9107219696045,90.07097885131836,86.12666843414307
2024-10-28,85.4215087890625,85.79335266854295,84.98459276259787,85.77475657378628,33156500,-0.0027132327391822253,0.007639006981236546,87.63676681518555,89.97948608398437,86.11734920501709
2024-10-29,85.5516586303711,85.57954568198227,84.57557636231739,84.75219671996565,46545200,0.0015236190879042155,0.007335079157165,87.33650436401368,89.88228317260742,86.10953811645508
2024-10-30,85.80265808105469,86.7229662652089,85.67251377591501,86.30463920526047,41951100,0.002933893447560676,0.007361936642130818,87.08736915588379,89.77569274902343,86.11065368652343
2024-10-31,85.94207763671875,86.39758971379865,85.40291151066869,85.70967612110586,52173800,0.0016248862072822945,0.007252030148543393,86.88796768188476,89.67078201293945,86.11314323425293
2024-11-01,84.73046112060547,86.29747131742256,84.69315762311129,86.05496300235073,80402000,-0.014098059407346875,0.007393004727019768,86.68329696655273,89.55974197387695,86.11354595184326
