Price,Close,High,Low,Open,Volume,Daily_Return,Volatility_20D,20MA,50MA,200MA
Ticker,SPY,SPY,SPY,SPY,SPY,,,,,
Date,,,,,,,,,,
2020-04-21,250.34475708007812,254.92915404106213,249.40952219223675,253.7280442757594,126385700,-0.030363430930582136,0.03533026118000842,243.42826080322266,259.1108724975586,
2020-04-22,255.90103149414062,257.6430966582761,253.89306348455668,255.21337198348687,92951600,0.0221944908248477,0.030121527831183978,245.07635040283202,258.12754791259766,
2020-04-23,255.88267517089844,260.3387233355944,255.58011729880272,257.17547840445417,104709700,-7.173211899547116e-05,0.030108903755353453,246.55665130615233,257.13327941894534,
2020-04-24,259.4493103027344,260.1186421969253,255.35085912854342,257.3955098331214,85063200,0.01393855652577436,0.027622092672272495,247.55467147827147,256.1709686279297,
2020-04-27,263.19024658203125,264.30884067979105,260.9622361353189,261.42067588061485,77896600,0.014418755921655091,0.026490576416368847,249.0964042663574,255.29004028320313,
2020-04-28,261.97998046875,267.17867138306195,261.67739457497856,266.8302527082662,105270000,-0.004598445911269899,0.02587312044127181,250.20032806396483,254.3750604248047,
2020-04-29,268.83819580078125,270.36939668055743,266.2709447231819,267.29784515422165,118745600,0.026178394699320595,0.025863298342577744,251.82595520019532,253.61310729980468,
2020-04-30,266.3350830078125,268.9390166066362,264.6021678699744,267.4628265283742,122901700,-0.009310852520464152,0.023195680797312438,253.85821762084962,252.77174072265626,
2020-05-01,259.28436279296875,266.50020001311435,258.11990791498647,261.594889070107,125180000,-0.02647311850627254,0.024189158146400564,255.27754974365234,251.814697265625,
2020-05-04,259.99945068359375,260.30200851871746,255.92850465269154,257.40466678621465,80873200,0.002757929105026591,0.023721491667718475,256.8995086669922,250.93521545410155,
2020-05-05,262.4017028808594,265.20735144767355,260.1278320243504,262.81430977989436,79569900,0.009239451048644876,0.01906060132051762,257.8773620605469,250.30540832519532,
2020-05-06,260.62298583984375,264.48304052192884,260.1920513755059,264.09796681903833,73632600,-0.006778603269290695,0.019205123335826104,258.7539009094238,249.81813720703124,
2020-05-07,263.7679138183594,265.6933665541511,263.2636412360793,263.8321021051062,75250400,0.01206696319736067,0.0180074120617062,259.37967681884766,249.41472961425782,
2020-05-08,268.1322326660156,268.5998501465137,265.76666797978606,266.89443979354115,76452400,0.016546056662000597,0.0180588240689586,260.03249435424806,249.35365234375,
2020-05-11,268.1872253417969,269.56254444611375,265.7850057832069,266.20676247386785,79514200,0.00020509535625179431,0.01785772377064779,260.804508972168,249.3164617919922,
2020-05-12,262.841796875,269.78255179515514,262.7042425975372,269.36997290557235,95870800,-0.019931704278547513,0.01743086726453725,260.93654174804686,248.93846557617186,
2020-05-13,258.1932067871094,263.31855852406073,255.77263209509584,262.2824804769914,144721100,-0.01768588612297972,0.017212169473085466,261.1125831604004,248.62883911132812,
2020-05-14,261.2831726074219,261.41152119733994,250.29894526780333,255.76356766017756,121977900,0.01196764957050278,0.017372831139412733,261.38169021606444,248.15094360351563,
2020-05-15,262.4841613769531,262.5299941419819,257.95477614724217,258.8991605504692,111146300,0.004596502551412751,0.01630913427310977,261.3651802062988,247.88666564941406,
2020-05-18,270.4793701171875,272.0839087534759,268.37055910186746,268.6914444443786,119703800,0.03045977592816529,0.017090251153329922,261.9799430847168,247.87344177246095,
2020-05-19,267.7012939453125,271.58885385664627,267.68296642946405,269.8834715117107,95189300,-0.010270935527065816,0.015582813662175492,262.8477699279785,248.22814697265625,
2020-05-20,272.2489929199219,273.1108617924765,271.00205036955106,271.23127021904025,85861700,0.01698796037772765,0.015294402173639835,263.66516799926757,248.41511779785156,
2020-05-21,270.369384765625,272.92748596370774,269.278296110494,272.1206276660374,78293900,-0.006904004066783598,0.015447149119125618,264.3895034790039,248.8208169555664,
2020-05-22,270.8828430175781,271.0570523361643,268.8473696991475,270.08516244349306,63958200,0.0018990990877101321,0.015226133467519037,264.96118011474607,249.71533233642577,
2020-05-26,274.22027587890625,277.07178533427884,270.9011769612808,276.8333877387792,88951400,0.012320576763555025,0.015145023666002188,265.51268157958987,250.2899298095703,
2020-05-27,278.3004150390625,278.33709805129075,272.1939946167621,277.00761167218025,104817400,0.014879057163366127,0.015312623295141532,266.32870330810545,251.48337982177733,
2020-05-28,277.78692626953125,281.3352447299404,277.1175942986496,279.3272767982314,90405200,-0.0018450880479613518,0.014344865441331891,266.776139831543,252.43047668457032,
2020-05-29,279.0246887207031,279.6114768667384,274.57781894297864,277.3192788350179,119090800,0.004455798074423756,0.014115330015682683,267.4106201171875,253.63567749023437,
2020-06-01,280.1523742675781,280.75751778043116,277.8693544543491,278.3828044687225,55758300,0.0040415260457606905,0.012368435358534324,268.45402069091796,254.85413421630858,
2020-06-02,282.4721374511719,282.5179982006775,279.73985528660774,281.069313365472,74267200,0.008280362390854057,0.012402011352382104,269.57765502929686,256.30793731689454,
2020-06-03,286.2313537597656,287.1849160018017,284.17755322085765,284.4526057998422,92567600,0.013308272959288159,0.012521369362677401,270.7691375732422,257.94420013427737,
2020-06-04,285.4795227050781,286.98321817364206,283.3890390401753,285.2503028822557,75794400,-0.00262665513338034,0.012359124942667523,272.01196441650393,259.1950057983398,
2020-06-05,292.7962341308594,294.56580447547407,290.79744395981476,290.86163222663976,150524700,0.02562954903543102,0.013135894689468434,273.46338043212893,260.5253973388672,
2020-06-08,296.3353576660156,296.5278944562294,293.06209232772414,293.60304767799335,73641200,0.012087326005615573,0.012972080157542018,274.87353668212893,261.66232635498045,
2020-06-09,294.125732421875,296.40875303318035,292.814573695221,293.67644251654445,77479200,-0.007456502192461856,0.013234487273425096,276.1704620361328,262.8977291870117,
2020-06-10,292.4845275878906,295.5927621739855,291.7693627776029,294.70338803982554,95000800,-0.005579943041604807,0.012174742198906187,277.65259857177733,263.9493896484375,
2020-06-11,275.6230773925781,286.20387252008595,275.0729721884442,285.5712235543959,209243600,-0.05764903304242541,0.01803623274259139,278.52409210205076,264.73533813476564,
2020-06-12,278.9238586425781,283.38905659074294,273.7801789307393,282.6188812960742,194678900,0.01197570711866991,0.018036433597098733,279.40612640380857,265.80001861572265,
2020-06-15,281.5278625488281,282.6556345001692,272.07483636108043,273.2484410988326,135782700,0.00933589517556066,0.01808364574464759,280.35831146240236,266.81262145996095,
2020-06-16,286.9465637207031,289.4038217313861,282.0962919334156,289.25711767246935,137627500,0.019247477399986224,0.017368978180625938,281.1816711425781,268.0003472900391,
2020-06-17,285.754638671875,288.25772952024136,285.02111835943526,287.9643213952654,83398900,-0.004153822347174985,0.017173787391751377,282.08433837890624,268.8585473632813,
2020-06-18,285.8646240234375,286.34139118127837,283.78331810749904,284.2417577526698,80828700,0.0003848943697770668,0.01688179240235966,282.765119934082,269.71399566650393,
2020-06-19,284.2309875488281,289.5170263493881,282.2878438676283,289.32364222607004,135549600,-0.005714720666085027,0.016848684301409914,283.4582000732422,270.3735675048828,
2020-06-22,286.0542907714844,286.4502770307113,282.4903582303145,283.6322825514577,74649400,0.006414864327004555,0.016868465159551402,284.2167724609375,270.99313568115235,
2020-06-23,287.3712463378906,289.6274972240298,286.9660418676936,288.69736494870455,68471200,0.0046038658006297695,0.0167285180201959,284.8743209838867,271.6856219482422,
2020-06-24,280.0407409667969,285.95302134093265,278.2081310603143,285.3359965817493,132813500,-0.02550883383257685,0.017569678063333535,284.9613372802734,272.08241394042966,
2020-06-25,283.0429992675781,283.31007226818923,277.4530430466422,279.469847494696,89468000,0.010720791162087462,0.017706993291009807,285.2241409301758,272.64982635498046,
2020-06-26,276.3202819824219,282.1589024781775,275.7401296700566,281.94708210428337,127961000,-0.023751575917978607,0.01852906414789057,285.0889205932617,273.0582113647461,
2020-06-29,280.3815002441406,280.51963173893165,275.2888463730119,277.5727234684733,79773300,0.014697503319633709,0.01881213829361957,285.10037689208986,273.4095541381836,
2020-06-30,283.9731140136719,285.66762102118946,279.7921834155964,279.94872310498295,113394800,0.012809738753818856,0.018941198105387518,285.17542572021483,273.92533416748046,
2020-07-01,285.9622497558594,287.22392574002134,284.62694111006857,285.08739818187286,72396500,0.00700466221633822,0.01876742756080848,285.1619705200195,274.6376840209961,
2020-07-02,287.5370788574219,290.7326525675876,286.87401944452057,289.38809746937955,69344200,0.0055071223663507585,0.01879280595943487,285.26484832763674,275.27040496826174,
2020-07-06,291.97576904296875,292.55594935283244,290.6036161923204,291.34955427526955,61713800,0.015436931484401173,0.018205351142606782,285.2238250732422,275.9922668457031,
2020-07-07,288.96441650390625,292.4086261412663,288.58683836174674,290.43788464051073,82910000,-0.01031370702073342,0.018112751957411972,284.8552780151367,276.58256896972654,
2020-07-08,291.1745300292969,291.2850351930082,287.9697678654288,289.72868856126723,54638600,0.007648393363204109,0.018148609004153816,284.7077178955078,277.1422546386719,
2020-07-09,289.5169982910156,292.0218859318801,286.109604655345,291.7824392568342,83354200,-0.005692571180983652,0.018150336526009805,284.55934143066406,277.6929949951172,
2020-07-10,292.4731140136719,292.74018697945144,288.02511114921197,289.45251680342045,57550400,0.010210508329755674,0.012263198200332297,285.40184326171874,278.165693359375,
2020-07-13,289.940673828125,297.18826534712787,289.2868325014448,294.8123186633165,102997500,-0.008658711054816748,0.012339898581508241,285.9526840209961,278.63780517578124,
2020-07-14,293.69793701171875,294.47150148289853,287.3251990766644,288.5223761645233,93657000,0.012958730949977237,0.012478883565206642,286.5611877441406,279.3260766601563,
2020-07-15,296.39617919921875,297.49206911744704,294.0202053194717,296.9118887955538,87196500,0.009187133607248876,0.01194663977442253,287.0336685180664,280.05401123046875,
2020-07-16,295.4200439453125,295.87128286396967,293.85447872341933,294.49912983927373,54622500,-0.003293346279103493,0.011926019879247367,287.5169387817383,280.7143780517578,
2020-07-17,296.2764892578125,297.0592718738817,294.4530691984586,296.42383888823116,62774900,0.0028990765185132883,0.011924317119121779,288.037532043457,281.42744812011716,
2020-07-20,298.6709289550781,299.4168672808463,295.26353484413016,296.0094731698983,56308800,0.008081774234816264,0.011862061285069971,288.75952911376953,282.12550842285157,
2020-07-21,299.3063049316406,301.0744442907489,298.3209200855165,300.632423503006,57292200,0.002127344562075084,0.011827193551372234,289.42212982177733,282.7489898681641,
2020-07-22,301.00994873046875,301.323084234717,298.8366050924752,298.94711028029644,57792900,0.005691974311123227,0.011840680774452328,290.10406494140625,283.4054443359375,
2020-07-23,297.4184875488281,301.35080976950474,296.0555523114501,300.6509058773969,75738000,-0.011931370364294813,0.010466544106804114,290.9729522705078,284.09697814941404,
2020-07-24,295.5029296875,296.5251308789289,294.00183516323403,295.5674004213925,73766600,-0.006440614627272079,0.01050942329479216,291.59594879150393,284.8431726074219,
2020-07-27,297.6578369140625,297.8328128298591,295.4015862760953,296.19358696402725,48293000,0.00729233794345574,0.008590745592862187,292.66282653808594,285.5706658935547,
2020-07-28,295.77001953125,298.04467867981947,295.47532024869815,296.9303522871835,57495000,-0.00634223980925297,0.008468387725759512,293.43225250244143,286.23638305664065,
2020-07-29,299.40771484375,299.9694872974312,296.60812692172,296.64497137050563,48454200,0.012299067086871007,0.008437041788505116,294.2039825439453,286.81494995117185,
2020-07-30,298.33935546875,298.7537780991364,294.36102749576685,296.44227447076116,61861700,-0.003568242640499597,0.00848315661096633,294.82283782958984,287.42771118164063,
2020-07-31,300.6968994140625,300.79821459184643,295.9173523890963,300.1259370973195,84986800,0.007902222425896,0.008549613993899616,295.4808288574219,287.9966693115234,
2020-08-03,302.78741455078125,303.55176103880365,301.81124766050027,302.35458371421714,53077900,0.006952233763608318,0.008058529825904064,296.0214111328125,288.64502990722656,
2020-08-04,303.9569091796875,303.9569091796875,301.9308868941844,301.9308868941844,41917900,0.003862428135070761,0.007538986203171246,296.7710357666016,289.30651123046874,
2020-08-05,305.8447570800781,306.1026399985558,304.988313743364,305.2553866917395,42697700,0.006210906360001767,0.0074946366940789886,297.5045471191406,289.9390008544922,
2020-08-06,307.88922119140625,308.00894452980793,304.942312718452,305.264638297825,43679400,0.006684646586218257,0.007291907496436516,298.4231582641602,290.53077697753906,
2020-08-07,308.1102600097656,308.3957411535914,306.0197668612782,306.922272863609,57308300,0.0007179167153175126,0.007111870672852908,299.2050155639648,291.1372436523437,
2020-08-10,309.0311279296875,309.21529387333,306.62752769620295,308.5614527808773,44282100,0.002988760971129878,0.006596917811016886,300.15953826904297,291.73737243652346,
2020-08-11,306.4802551269531,310.8454078392464,305.75275309496504,310.20997475019243,69601100,-0.00825442025799672,0.006652794153581289,300.7986541748047,292.26393005371096,
2020-08-12,310.7532043457031,311.5267686882517,308.8837501585283,308.91137645275995,53774400,0.013942004900054705,0.006993610931036602,301.5165054321289,292.82955139160157,
2020-08-13,310.1914367675781,311.4991469565095,309.270522807618,309.98883457222433,41816100,-0.0018077611759718115,0.006937724381741554,302.2550750732422,293.30875305175783,
2020-08-14,310.2006530761719,310.73479890808306,309.07713692746546,309.8046668206931,47260400,2.9711679631727606e-05,0.006957923257095606,302.95128326416017,293.8031756591797,
2020-08-17,311.1861267089844,311.58211307766084,310.2099598864431,311.2137530113555,35481000,0.0031768909028393466,0.006829477606297562,303.5770431518555,294.1709735107422,
2020-08-18,311.85833740234375,312.28194998264934,309.98885496076423,311.5820463337453,38733900,0.002160156368371746,0.006829494356142427,304.20464477539065,294.48143310546874,
2020-08-19,310.5599365234375,312.7516889289628,309.998164191715,312.23597917424223,68054200,-0.004163431671320383,0.006910109266374869,304.68214416503906,294.8101171875,
2020-08-20,311.5268249511719,312.0056901723592,308.70883001435334,308.83774337602864,42207800,0.003113371410872201,0.006136826605437752,305.38756103515624,295.19096313476564,
2020-08-21,312.63189697265625,312.8529073408649,310.8545115814278,311.19527337116966,55106600,0.0035472772582507694,0.0057809423855662975,306.24400939941404,295.9311395263672,
2020-08-24,315.7998962402344,315.87355700727335,312.604322979584,315.0631480494956,48588700,0.010133320682423008,0.005929179460990979,307.15111236572267,296.6686602783203,
2020-08-25,316.9049377441406,316.9878166359839,315.20124113429597,316.3616018282348,38463400,0.0034991826060184472,0.005508299326204854,308.2078582763672,297.3762017822266,
2020-08-26,320.0821228027344,320.34916765874164,316.9510204608459,317.4943564112972,50790200,0.01002567230794904,0.005337345246541794,309.24157867431643,298.0389129638672,
2020-08-27,320.7820129394531,322.2278548973866,319.1243787139967,320.94779884525434,58034100,0.0021865955230186973,0.005093883797990248,310.36371154785155,298.73946044921877,
2020-08-28,322.85400390625,322.98294535067055,320.6161897272106,321.8041766053933,48588900,0.006459186872139089,0.005040353408829859,311.47156677246096,299.479248046875,
2020-08-31,321.6844787597656,323.517088692937,321.4542502514148,322.64223722364346,66099200,-0.0036224582391239935,0.005218727397264436,312.41641998291016,300.22831787109374,
2020-09-01,324.7143249511719,324.8156120146118,321.6200388879637,322.51332671022755,54908700,0.009418689403628111,0.005408983282318616,313.45429077148435,301.0015185546875,
2020-09-02,329.4110107421875,330.37795938167653,325.4786892390397,326.6206419236981,69540000,0.014464054801776483,0.005930623701590837,314.63260345458986,301.8423138427734,
2020-09-03,318.0745849609375,328.19542353260755,315.49600820932886,327.7257482737778,148011100,-0.034414228460998286,0.010337663367458772,315.1418716430664,302.6029907226563,
2020-09-04,315.4776306152344,320.3216209085487,308.3865789911979,318.7560834008521,139156300,-0.008164608140641127,0.01056938123577466,315.51024017333987,303.2516833496094,
2020-09-08,306.85784912109375,315.5420924165605,306.553959764829,310.08104920352173,114465300,-0.02732295623410952,0.012331218863382752,315.40157623291014,303.8624346923828,
2020-09-09,312.91748046875,315.37630593191915,309.98895161129644,310.85461330882225,91462300,0.019747356520331216,0.012952141394718383,315.7234375,304.513154296875,
2020-09-10,307.4839782714844,315.44066034104674,306.52621987560775,314.78681929289183,90569500,-0.017364009799408553,0.013210199366161223,315.5599761962891,304.9833715820312,
2020-09-11,307.640625,310.32048895230275,304.8226295252226,309.2614431412323,84680200,0.0005094467991346718,0.013207778589758423,315.4324356079102,305.41693908691406,
2020-09-14,311.69256591796875,313.46073328485505,307.78789928384793,310.7992781526269,65605700,0.013171020303214931,0.013549035873628065,315.50703125,305.900048828125,
2020-09-15,313.26739501953125,314.97106380213984,311.70182964170226,314.14224664496544,52920900,0.005052507739234935,0.013576256143894381,315.61109466552733,306.32588134765626,
2020-09-16,312.024169921875,315.92883731092843,311.74787878709503,314.50143147881846,82096000,-0.003968574825920612,0.01360409268384949,315.61938629150393,306.7870764160156,
2020-09-17,309.2798767089844,310.99279204056324,306.65526515012664,307.1801930827134,91523300,-0.008795130241281424,0.013719697064652548,315.5553833007813,307.14918334960936,
2020-09-18,305.7191467285156,310.19420971929947,303.24122418442806,310.08326217502207,105877900,-0.01151297012388297,0.013926746309900052,315.26499938964844,307.47322631835937,
2020-09-21,302.31658935546875,302.4645288032245,297.47169236186676,301.14235702314835,99450800,-0.01112968359835309,0.01406894424003088,314.7492340087891,307.6700958251953,
2020-09-22,305.3955993652344,305.9503654275353,301.2903700074111,303.79605821576513,63612100,0.01018472064774878,0.014071201326707219,314.22901916503906,307.9791943359375,
2020-09-23,298.3130798339844,306.22765682115056,297.8137877286705,305.95025977750316,93112200,-0.023191295309988202,0.014810504624741892,313.29942626953124,308.0714971923828,
2020-09-24,299.1082458496094,302.15941605078405,295.68721289484193,297.0001579503366,76681300,0.0026655419067360686,0.014561425800372505,312.250732421875,308.1257385253906,
