Price,Close,High,Low,Open,Volume,Daily_Return,Volatility_20D,20MA,50MA,200MA
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,,,,,
Date,,,,,,,,,,
2020-06-19,235.88037109375,238.54589891002493,234.15162940385116,238.28513610887617,49422100,-0.00016370023853928828,0.014128320472546778,229.28175048828126,217.47430236816408,
2020-06-22,238.70921325683594,238.83497203202995,235.45857256467735,235.74879647831915,24068700,0.01199269845968498,0.014259960491105454,230.12723922729492,218.36878356933593,
2020-06-23,240.74090576171875,242.97571894588268,239.7541147207603,240.30555503633644,32767400,0.008511160826862874,0.01421214646576823,231.10425186157227,219.26198364257812,
2020-06-24,235.77783203125,241.21490982146324,234.27827785162066,239.98624113416216,46032400,-0.020615830594992945,0.015261323527628315,231.77275161743165,219.88536743164062,
2020-06-25,238.02230834960938,238.32221622606886,233.2914667923714,235.86489367126862,36940800,0.0095194543906989,0.015291222200413224,232.56796112060547,220.6005764770508,
2020-06-26,232.40142822265625,237.95461058814803,231.8789956339686,237.7804614712012,52824600,-0.02361492990269265,0.01619961048061939,232.91939392089844,221.12958251953125,
2020-06-29,234.93612670898438,234.94581068032628,229.62482271958893,232.15954316972443,34377800,0.010906552966188032,0.016329888494762586,233.36375885009767,221.66987945556642,
2020-06-30,239.54122924804688,240.08300025069124,234.68461388208036,234.86843220701027,38909200,0.019601508731634354,0.016771614992800603,233.96256332397462,222.35153350830078,
2020-07-01,242.3372039794922,243.33367896373625,239.03818711289722,239.57995820000215,34689200,0.011672206660299222,0.01688832442902671,234.64998397827148,223.24073333740233,
2020-07-02,243.9818115234375,245.9941141912671,243.51743852690805,244.7847987487362,31956500,0.006786442679616256,0.016736228521895286,235.49979095458986,224.04538818359376,
2020-07-06,249.98004150390625,250.50244454595202,247.11636112297572,247.13571430450963,34589000,0.024584742374914814,0.017008331887560853,236.4244857788086,224.97869842529298,
2020-07-07,248.25794982910156,252.38899053317246,247.9580419426525,249.7284963941985,36578200,-0.0068889166688844705,0.017152259476021375,237.17325973510742,225.81343963623047,
2020-07-08,251.5279541015625,251.55697649421415,248.15155448442556,249.58339474528853,30426300,0.013171800841471404,0.01727552932541298,238.00102920532225,226.6803582763672,
2020-07-09,253.64663696289062,254.3141814119261,249.2447408070085,253.44348024666715,40312900,0.008423250087235434,0.017201812554822185,238.79373168945312,227.66807067871093,
2020-07-10,255.37843322753906,255.62998032100464,250.82174029746906,253.50157304777304,32885300,0.0068275940315416506,0.011863624525578464,240.26214370727538,228.54555389404297,
2020-07-13,250.12515258789062,261.00899212379306,249.30281214031714,258.2227244787133,64108100,-0.02057057275062779,0.013271995803735843,241.37807540893556,229.31970947265626,
2020-07-14,251.89559936523438,252.3019424005483,244.533285347248,247.60010796017536,72230500,0.0070782436673242355,0.013171076674442063,242.44394149780274,230.24845092773438,
2020-07-15,252.40826416015625,254.14001180379492,249.10924873176072,253.30798758854675,54523900,0.0020352272775459035,0.01283600230314373,243.33745498657225,231.1395428466797,
2020-07-16,250.6862335205078,251.3247555770134,247.30015049389704,249.62203009299853,47594100,-0.006822401973953562,0.013052685844740078,244.10768432617186,231.94906524658202,
2020-07-17,250.97654724121094,251.83756463655843,248.79977905809608,251.14099763698934,35137900,0.001158076040419509,0.01306071821980756,244.86056213378907,232.7385107421875,
2020-07-20,258.0969543457031,258.72579251120857,250.36701899005405,251.61501134912794,40610100,0.028370806685968253,0.014186300748647292,245.9713912963867,233.61589477539061,
2020-07-21,255.4073944091797,259.6738623814308,254.5657156742192,259.6641784111394,43243800,-0.010420734887560679,0.014454845739591816,246.8063003540039,234.38076873779298,
2020-07-22,256.30718994140625,257.23596562138243,254.00464821179912,255.90087641518613,29865500,0.003522981526466795,0.014406523776482855,247.5846145629883,235.12481475830077,
2020-07-23,249.6124267578125,256.60708937518785,248.19992486284528,255.90086795201125,51363500,-0.026120075621461236,0.014929250985205263,248.2763442993164,235.82671325683594,
2020-07-24,247.24215698242188,248.56756217519336,243.1401678560097,245.77162505827138,54054500,-0.009495800374115126,0.015094178224342066,248.73733673095703,236.53490386962892,
2020-07-27,251.65370178222656,252.04067681924838,248.10316817406525,248.88680221943287,36445700,0.017843012104599598,0.01421069726904229,249.69995040893554,237.28322998046875,
2020-07-28,248.45144653320312,251.3925100729386,248.1612226252013,250.87007751423138,31302400,-0.012724848577012282,0.014590848756271108,250.37571640014647,237.93969635009765,
2020-07-29,251.31515502929688,252.17620202783468,249.51570733807205,249.98974967137758,27556900,0.011526229917566688,0.014211192219841464,250.96441268920898,238.5730844116211,
2020-07-30,252.63088989257812,253.19199938263066,248.1999406661585,249.35121156619053,41774500,0.0052353980130162014,0.014064617035791701,251.47909698486328,239.24379699707032,
2020-07-31,257.1390686035156,257.2938644623713,252.35985348690375,257.25515811658454,53686300,0.01784492273630689,0.014467021574259123,252.1369598388672,239.91717529296875,
2020-08-03,260.61236572265625,261.35729353762446,259.1515029631688,259.2772765152185,32081600,0.013507465582743183,0.01378207247713746,252.6685760498047,240.70869262695314,
2020-08-04,261.5798034667969,261.67655461862273,259.3643290445016,260.10925681737876,24911300,0.0037121712987715494,0.01361800726042401,253.33466873168945,241.50429992675782,
2020-08-05,262.2279052734375,262.6826089854151,261.17338592529757,262.0634549341274,21612100,0.0024776446730638835,0.013393507404221511,253.8696662902832,242.3248449707031,
2020-08-06,265.701171875,266.030102185925,261.39599638999357,262.03451859036824,28048200,0.01324522116721627,0.013554423333817713,254.47239303588867,243.19071166992188,
2020-08-07,262.63433837890625,265.93335503504,260.4865925905025,265.1593752997591,44969400,-0.011542416145370105,0.013858426092842267,254.83518829345704,244.00103607177735,
2020-08-10,261.5120544433594,263.12771293316473,257.990543079371,262.92452667278354,35088400,-0.00427318050820813,0.012941629991977392,255.40453338623047,244.7238217163086,
2020-08-11,256.5587158203125,261.6378411480263,256.0169448139675,260.3511128647277,43104300,-0.018941148367291438,0.013721180784910287,255.63768920898437,245.33401947021486,
2020-08-12,263.0115051269531,263.9596187826711,258.66765478788557,258.71604510587895,38773400,0.025151315892772086,0.014747562960103598,256.16785125732423,246.04294677734376,
2020-08-13,263.6114501953125,265.88493979878893,262.67302015211345,263.7855845478306,31895700,0.0022810601690970156,0.014595347799900741,256.81411209106443,246.74339996337892,
2020-08-14,263.3018493652344,264.50148089636525,261.9087155439127,264.23059540468074,30799500,-0.0011744589616602408,0.014616930088015057,257.4303771972656,247.4697235107422,
2020-08-17,266.3590393066406,266.8621039966272,263.3405921181047,265.01426610988574,24803000,0.01161097025629143,0.013492976032529018,257.8434814453125,248.16718139648438,
2020-08-18,268.9228210449219,269.39686340752905,265.9624182236324,267.4232812095445,23529500,0.009625285272671924,0.013291123566682128,258.5192527770996,248.8799884033203,
2020-08-19,267.1136169433594,269.9385614536909,266.6008683458078,268.8840418671907,31999400,-0.006727596023768823,0.013452975415121124,259.05957412719727,249.52280944824219,
2020-08-20,270.81890869140625,271.30263482968587,265.91391856341863,266.3202615102657,27723400,0.01387159438162433,0.011913406158246088,260.11989822387693,250.18333587646484,
2020-08-21,272.69586181640625,273.15056572301086,270.36429748886445,271.0125037267389,34748900,0.006930657589861111,0.011481338727946329,261.3925834655762,251.1170492553711,
2020-08-24,274.3985290527344,276.6913865178221,272.1153260351239,275.96579721751306,36418500,0.00624383232289194,0.01108311846276914,262.5298248291016,252.04888946533202,
2020-08-25,276.55596923828125,276.74947155623244,273.1795693174854,273.6245892196029,34866600,0.007862433494066678,0.010340665200564076,263.93505096435547,252.96844329833985,
2020-08-26,282.45745849609375,282.70900562491977,276.5269692152216,277.80401375867723,42216700,0.02133922212587569,0.010864990820879807,265.49216613769534,253.9268325805664,
2020-08-27,281.5769958496094,284.28588015565686,279.31316088394357,283.4345173601649,49482700,-0.003117151344391056,0.011051377039772551,266.93947143554686,254.8527395629883,
2020-08-28,283.0088806152344,283.6377188397529,281.4609506995913,282.8153783041637,28021000,0.005085233476920026,0.010662447923427496,268.2329620361328,255.79453735351564,
2020-08-31,285.28228759765625,287.0914183491282,283.0958363454367,283.53120161179226,36321000,0.008032988143268582,0.010497722518754348,269.4664581298828,256.78257568359373,
2020-09-01,290.1582946777344,290.2743842249935,286.16271212186626,287.93313676616793,36216200,0.017091867571375152,0.01085928885392067,270.8953826904297,257.8115573120117,
2020-09-02,292.90594482421875,293.6218502667113,287.2270030536581,293.4090095237664,50836800,0.009469486817656136,0.01087774515428457,272.4292846679688,258.8548580932617,
2020-09-03,278.0555725097656,288.90070855985175,275.15321453022233,288.39764380548326,110083300,-0.05070013967577636,0.016472312255665277,273.04700469970703,259.70041290283206,
2020-09-04,274.35009765625,279.52597312864344,262.9535112660922,276.2656637511131,123959000,-0.013326382277001447,0.016556434170976908,273.6327926635742,260.42696868896485,
2020-09-08,261.16375732421875,269.1645771285318,260.8831878934982,263.3598633923325,99568600,-0.04806391703404178,0.02000934207084527,273.61537780761716,261.0022152709961,
2020-09-09,268.8357238769531,270.93507941244224,264.1145506289995,266.66863957598133,64837900,0.029376076647611216,0.020496807480677417,274.2292282104492,261.68020721435545,
2020-09-10,263.4759521484375,273.015047045455,261.7538882595314,271.7960477167538,69667500,-0.019936977315443416,0.020358419531099393,274.25245056152346,262.1589016723633,
2020-09-11,261.6475830078125,266.26232155493324,258.21310835939937,265.22714012566354,71809000,-0.006939415630595858,0.020415248489753755,274.1542572021484,262.5451092529297,
2020-09-14,266.2041931152344,268.1971426013748,264.07578612794714,265.4302135179014,38525200,0.01741506669024262,0.020787013144189775,274.29937438964845,262.98955688476565,
2020-09-15,269.9773254394531,271.3220987512497,266.17524373341683,269.94830304186166,41849900,0.014173827542173445,0.02086519611470266,274.48028869628905,263.3895025634766,
2020-09-16,265.6721496582031,271.23500222009733,265.3238808868668,270.77064385831557,42321000,-0.015946434665364162,0.021083787806310827,274.3177551269531,263.73778656005857,
2020-09-17,261.52166748046875,265.4688591894312,258.0001275473518,258.8418061785374,81570800,-0.01562257159086533,0.02131696591081229,274.0381576538086,263.9376608276367,
2020-09-18,258.1839599609375,263.2340615490544,254.08197214313904,262.9438377031904,86251100,-0.012762642390923618,0.021181175364237605,273.40641021728516,264.02840728759764,
2020-09-21,258.80316162109375,258.9385895838639,251.64399133019293,253.9271939996731,57168600,0.002398296393973931,0.021102786232199425,272.7117752075195,264.09690185546873,
2020-09-22,263.6114501953125,264.1918980370395,257.8647803677729,261.20247355492427,41128900,0.01857894062847043,0.02154423459441105,272.17242126464845,264.3666278076172,
