Price,Close,High,Low,Open,Volume,Daily Return,20MA,50MA,200MA
Ticker,SPY,SPY,SPY,SPY,SPY,,,,
Date,,,,,,,,,
2021-05-20,387.86444091796875,389.1253236094422,384.49277612741383,384.61416996928796,78022200,0.01075784121066281,388.32255401611326,380.5499914550781,344.90454299926756
2021-05-21,387.546875,390.59166843930177,387.089232490251,389.34945519441624,76578700,-0.0008187549165815655,388.23849334716795,380.97392028808594,345.30911392211914
2021-05-24,391.4976501464844,392.5717248506236,389.54560067622776,389.78844536691764,51376700,0.010194315581784519,388.3113494873047,381.4669964599609,345.7231901550293
2021-05-25,390.62896728515625,392.9359060011208,390.04990249459644,392.5809879674503,57451400,-0.0022188712014059586,388.34497222900393,381.89894592285157,346.1318151855469
2021-05-26,391.40423583984375,391.90856610321015,390.1807204738854,391.21742785148024,43088600,0.001984667343222224,388.42295837402344,382.3557110595703,346.53970001220705
2021-05-27,391.6097106933594,392.9452994425397,391.3294987126263,392.4316202322079,56707700,0.0005249683950780959,388.38699798583986,382.7914483642578,346.96139923095706
2021-05-28,392.3101806640625,393.4402919789062,392.0766849418198,393.1787779101102,58520200,0.0017886940787625871,388.51495666503905,383.34881103515625,347.3651809692383
2021-06-01,391.9646301269531,394.81326667212426,391.5256570082224,394.67317493272026,54216600,-0.0008808095077330602,388.58360443115237,383.9127508544922,347.7700512695312
2021-06-02,392.5810852050781,393.4216927574089,391.6097633493774,392.6184525081131,49097100,0.0015727313914148944,388.8035583496094,384.4309259033203,348.17795761108397
2021-06-03,391.1240234375,392.2634837583409,388.79841505022597,390.26477509890356,58138800,-0.003711492536164762,388.94458923339846,384.97767944335936,348.5736387634277
2021-06-04,394.70123291015625,395.0001143194918,391.18944760771376,392.973358609629,55938800,0.009145972270424574,389.10943908691405,385.6329626464844,348.9838356018066
2021-06-07,394.3183288574219,394.869375468293,393.38434575366006,394.6919163983461,51555000,-0.0009701111139460705,389.1127105712891,386.23986572265625,349.3986274719238
2021-06-08,394.40228271484375,395.27087993776814,392.57168428200526,395.17747595077844,47134300,0.00021290883856495135,389.3153839111328,386.7311407470703,349.8089921569824
2021-06-09,393.81390380859375,395.3176311744139,393.5897570222941,395.242896577049,48436300,-0.0014918242921920788,389.662825012207,387.214384765625,350.21087509155274
2021-06-10,395.64453125,396.5972121670287,393.7205285195885,395.0374479909109,51020100,0.004648458126293109,390.5127517700195,387.7538537597656,350.60603042602537
2021-06-11,396.29833984375,396.41041324763955,394.90671424062083,396.1956153911513,45570800,0.001652515179937808,391.1679412841797,388.2765118408203,350.99891510009763
2021-06-14,397.18560791015625,397.2883323557152,395.1682012696967,396.4103860815458,42358500,0.0022388891832252344,391.5732925415039,388.7369659423828,351.3803094482422
2021-06-15,396.4571533203125,397.37243850900103,395.5792069332303,397.3350997073947,51508500,-0.0018340407490508026,391.99171752929686,389.0754425048828,351.7545532226562
2021-06-16,394.2435607910156,396.8213630595682,392.19816419002484,396.59721625461583,80386100,-0.005583434453781733,392.466650390625,389.37413208007814,352.10734191894534
2021-06-17,394.1128234863281,395.0934942745737,391.6377741374557,393.8326399762295,90949700,-0.0003316155739492288,392.98547821044923,389.66142700195314,352.46533981323245
2021-06-18,388.79608154296875,391.5228387958726,388.5899319002041,390.8294393593685,118676300,-0.013490405859741927,393.03206024169924,389.80633361816405,352.7815660095215
2021-06-21,394.36199951171875,394.54941864548533,389.7424066854368,390.55762558464596,72822000,0.014315776914883616,393.37281646728513,390.0070812988281,353.10207778930663
2021-06-22,396.47039794921875,397.30437604962555,393.63117206610633,394.352710107166,57700300,0.005346352945036603,393.6214538574219,390.2471936035156,353.48995956420896
2021-06-23,395.9925537109375,397.35124264550416,395.90822366088724,396.5454031031455,49445400,-0.0012052456898495878,393.88963317871094,390.45496032714846,353.8884704589844
2021-06-24,398.3350524902344,398.756702636822,397.88526373773,398.13828242182683,45110300,0.005915512191693395,394.23617401123045,390.7359143066406,354.3419035339355
2021-06-25,399.75,400.1997887962621,398.75674142988316,399.08471063989845,58129500,0.0035521541499297093,394.6431884765625,390.96260437011716,354.7720359802246
2021-06-28,400.5559387207031,400.7245988255164,399.07543014042216,400.27483854601434,53159600,0.0020161068685506933,395.0554763793945,391.1794494628906,355.2334346008301
2021-06-29,400.77142333984375,401.5772628150839,400.2373044711945,400.9400834258965,35970500,0.0005379638605005344,395.4958160400391,391.438896484375,355.6951260375977
2021-06-30,401.10870361328125,401.78337248653116,400.28410514640404,400.31221515795005,64827900,0.000841577651986114,395.92219696044924,391.761875,356.1381915283203
2021-07-01,403.3295593261719,403.48886848690523,401.8021816752853,401.86778124712555,53441000,0.005536792627246934,396.5324737548828,392.0564202880859,356.58446716308595
2021-07-02,406.4123229980469,406.76840218909126,403.41378848033645,404.49140558885847,57697700,0.007643287233956464,397.11802825927737,392.4836047363281,357.0523884582519
2021-07-06,405.6720886230469,406.68410626099694,402.9359520976346,406.4685771019908,68710400,-0.0018213876231394366,397.6857162475586,392.81248474121094,357.53036544799807
2021-07-07,407.10577392578125,407.38690265779184,404.3415272693066,406.35615449938257,63549500,0.003534098950708442,398.32089080810545,393.1537896728516,358.03336059570313
2021-07-08,403.78863525390625,404.54763413664995,400.60268153812575,401.78335917623605,97595200,-0.008148100283342452,398.8196273803711,393.43043212890626,358.5368264770508
2021-07-09,408.0989990234375,408.3988582078336,403.591846106271,405.2972630468599,76238600,0.01067480209496452,399.44235076904295,393.79552185058594,359.04641021728514
2021-07-12,409.5607604980469,409.8137791856225,407.5836230591932,408.01465274701275,52889600,0.0035818795883040266,400.1054718017578,394.14015869140627,359.5988055419922
2021-07-13,408.1645812988281,410.2729178438437,407.9022116726275,408.7736505814926,52911300,-0.0034089672006686333,400.65442047119143,394.50843017578126,360.140234375
2021-07-14,408.7737121582031,410.34795874869207,407.52746339505444,409.8606803722424,64130400,0.0014923657938097357,401.27024841308594,394.87207092285155,360.66046798706054
2021-07-15,407.3775634765625,408.1084524983558,405.47537611239835,407.4337835093042,55126400,-0.0034154561316317444,401.9269485473633,395.25598205566405,361.14841400146486
2021-07-16,404.1822204589844,408.60504373099667,403.7886802665075,408.5582032401322,75874700,-0.00784368925551282,402.43041839599607,395.57355834960936,361.62881927490236
2021-07-19,398.2133483886719,404.24788006963104,395.4022322116841,399.3565367778263,147987000,-0.014767774949462908,402.9012817382812,395.7097406005859,362.0677001953125
2021-07-20,403.91986083984375,405.19424821912867,398.0821000063619,398.87858854389634,99608200,0.014330289213715819,403.3791748046875,395.90307983398435,362.5251486206055
2021-07-21,407.1900939941406,407.33067265477706,403.8729980876093,405.1192467876088,64724400,0.008096242525676534,403.91515960693357,396.23990539550783,363.0137797546387
